Nom_llibre|Usuari|Puntuacio|Titol|Data|Text|Votacions
Patria (Andanzas)|Ramon Matheu Lozano|5,0 de 5 estrellas|Patria, el libro que vascos y no vascos deben leer para conocer de forma veraz el terrorismo de ETA|Revisado en España el 15 de junio de 2017|Un relato necesario en esta España desinformada en el alcance y repercusion del terrorismo de ETA en el pueblo vasco, en las victimas y los autores y familiares. Como donostiarra que soy y con 72 años puedo afirmar que Patria y Fernando Aramburu han hecho revivir en mi momentos, dias, situaciones, sentimientos ya vividos y reales y ademas tengo que agradecer al autor haberme podido poner y sentir en el otro bando de una forma objetiva|A 22 personas les ha parecido esto útil
Patria (Andanzas)|Jorge Charlan|5,0 de 5 estrellas|Obra maestra|Revisado en España el 30 de julio de 2017|Testimonio de la intrahistoria del conflicto etarra en el Pais Vasco a traves de unos personajes creibles y cercanos donde no cabe la equidistancia, unos matan por unos supuestos ideales y otros mueren simplemente por estar ahi. La narracion no da pábulo, estresa, agota, hiere al lector de una manera rotunda. La forma de escribir del autor es prodigiosa, un caleidoscopio literario donde todo se mezcla bajo un aparente desorden pero que da una coherencia plena a la novela. Sumamente recomendable|A 14 personas les ha parecido esto útil
Patria (Andanzas)|la gallina Pula|5,0 de 5 estrellas|Insuperable|Revisado en España el 10 de enero de 2019|He dudado en dar una opinión sobre un libro del que se ha dicho todo. Pero , al final, me he decidido a decir mi visión personal. Lo primero que me llamo la atención es que esta maravillosamente escrito. Mezclar presentes y pasados representativos de acciones distintas en la misma frase es absolutamente difícil y el autor lo logra de manera magistral. El uso del condicional, tal y como lo usan los vascos, añade bondad a la escritura y veracidad a la historia. La historia esta contada de manera que una personas que, como yo, no hubiera vivido en el pais vasco, siente la intensidad del modo de ser de una comunidad, sus sinrazones, sus pasiones y la brutalidad de que hicieron gala los que mataron sin otra razón que su sinrazón. Absolutamente didáctico.|A 7 personas les ha parecido esto útil
Patria (Andanzas)|Merce|4,0 de 5 estrellas|Ilustrativo|Revisado en España el 23 de junio de 2017|Soy andaluza y aunque supongo que a los partidarios de ETA no les habrá gustado esta versión de la historia, yo agradezco la visión que nos da el autor sobre el conflicto. Desde fuera es difícil de entender y este libro contribuye a mostrar algo de luz. Mi pésame desde aquí a las familias de las víctimas del terrorismo de ETA, que me ha recordado bastante a la barbarie que ahora sufrimos con el ISIS. Jóvenes manipulados en función de intereses egoístas de unos pocos. Altamente recomendable.|A 12 personas les ha parecido esto útil
Patria (Andanzas)|Viajero|3,0 de 5 estrellas|Patria|Revisado en España el 14 de noviembre de 2018|El libro tiene demasiadas páginas.El autor se extiende en demasía en descripciones y detalles con la intención,a mi parecer, de aumentar el número de páginas (al libro le sobra un tercio del mismo). Por otro lado, se le ha hecho demasiada propaganda para lo que que el libro ofrece o "ilustra"  sobre la cobardía de la sociedad vasca  y su sumisión  a la organización criminal.|A 7 personas les ha parecido esto útil
Patria (Andanzas)|Lester|5,0 de 5 estrellas|Excelente libro sobre el conflicto vasco|Revisado en España el 6 de marzo de 2019|El conflicto vasco ya tiene su «best seller». Y se llama "Patria". Difícilmente ningún otro libro alcanzará la misma cuota de notoriedad: 300.000 ejemplares vendidos, adaptación audiovisual en marcha (para nada más y nada menos que HBO), recomendaciones del mismísimo Mariano Rajoy… Y desde el martes de esta semana, flamante Premio Nacional de Narrativa.Fernando Aramburu explica profusamente las vivencias sufridas por las personas víctimas de ETA, especialmente los concejales y empresarios de pueblos pequeños o medianos de Euskal Herria. El trágico "Obaba" de Aramburu.|A 4 personas les ha parecido esto útil
Cuentos Clásicos (Cuentos clásicos con pictogramas)|Jaime Arranz|5,0 de 5 estrellas|Encantado|Revisado en España el 23 de febrero de 2020|Le encantan a mi hija, son 5 cuentos, cada uno de 3 hojas con dibujos que suplen a palabras y así se hace más interactivo al contar el cuento con tu hijo/a al leer tú las palabras y ellos los dibujos.Tenemos los 5 libros :)|A una persona le ha parecido esto útil
Cuentos Clásicos (Cuentos clásicos con pictogramas)|Maria José Piñera Belmonte|4,0 de 5 estrellas|Apropiado para 2/3 años|Revisado en España el 11 de enero de 2020|Son cuentos muy cortito, para niños de unos 2/3 años. Las ilustraciones son muy bonitas y los colores vivos. Los pictogramas muy sencillos. A mi hijo le ha gustado.|A una persona le ha parecido esto útil
La madre de Frankenstein (Andanzas)|M. Jose Miralles García|5,0 de 5 estrellas|Maravilloso.|Revisado en España el 15 de febrero de 2020|He leído los anteriores libros de Almudena Grandes y ninguno me ha dejado indiferente. Me ha gustado porque narra nuestra historia de tal manera que me  recuerda lo que me contaba mi abuela y mi madre. Todos los ejemplares que componen los Episodios de una guerra interminable me los he "bebido". Espero con impaciencia el que será el sexto y los que vengan después. Enhorabuena Almudena Grandes. Ah, se lo recomendaría a todo el MUNDO.|A 9 personas les ha parecido esto útil
La madre de Frankenstein (Andanzas)|Rosa D. V.|4,0 de 5 estrellas|Interesante novela bien ambientada sobre la España franquista|Revisado en España el 11 de marzo de 2020|Almudena Grandes nunca decepciona. En esta novela mezcla hechos y personajes reales con ficción; explora temas como las enfermedades mentales y su tratamiento, el ambiente opresivo de la España de los años cincuenta y la migración a otro país para huir de los peligros que supone quedarse en el propio. Todo bien enlazado y con la historia de Aurora Rodríguez Carballeira siempre presente.|A una persona le ha parecido esto útil
La madre de Frankenstein (Andanzas)|Marga J|5,0 de 5 estrellas|Magnifico|Revisado en España el 9 de marzo de 2020|Todo y más... Gracias Almudena Grandes, con cada episodio interminable me emociono más, que bien escribes hija! cuanto agradezco a la vida que te puedas dedicar a esto. Muy recomendable, como los anteriores|A 2 personas les ha parecido esto útil
La madre de Frankenstein (Andanzas)|Carlos|5,0 de 5 estrellas|La crónica de unos años terribles|Revisado en España el 13 de marzo de 2020|Esta última entrega de la serie de novelas que Almudena Grandes dedica a nuestro pasado reciente, guerra civil y posguerra, vuelve a darnos una visión extraordinaria sobre ese periodo nefasto. Conmovedora y acertadísima la descripción de unos personajes que se meten en tu vida para siempre, los que existieron y los que no. Deseando que esta fantástica heredera de Galdós, publique la próxima entrega de este magnífico fresco histórico.|A una persona le ha parecido esto útil
La madre de Frankenstein (Andanzas)|Elsa Camacho|3,0 de 5 estrellas|Solicite cambio por fallo de encuadernación.|Revisado en España el 9 de marzo de 2020|Venía muy bien empaquetado, pero con un defecto de encuadernación porque traía hojas sueltas.|A 2 personas les ha parecido esto útil
La madre de Frankenstein (Andanzas)|Mar Hevia|5,0 de 5 estrellas|Como siempre......un placer leer a Almudena Grandes.|Revisado en España el 27 de febrero de 2020|Otro capítulo más................ Y así, sin darme cuenta, se hacen las seis de la mañana leyendo. Frase tras frase, página tras pagina, con una prosa que envuelve y te hace cómplice de la historia. Emocionándome cuando encuentro el personaje que enlaza este capítulo de una guerra interminable con los otros capítulos.Gracias Almudena.|
La madre de Frankenstein (Andanzas)|Albert Alsina de gea|2,0 de 5 estrellas|Corrección pésima|Revisado en España el 7 de abril de 2020|El libro es bueno, igual que la escritora. Pero la manera en que lo han corregido me da mucha pena y que nos lo vendan en tan malas condiciones .La IV parte de la obra la que lleva el titulo de la novela, es un epilogo demasiado largo...|
La madre de Frankenstein (Andanzas)|Isabel|5,0 de 5 estrellas|Te atrapa desde la primera página|Revisado en España el 21 de febrero de 2020|Gran historia, super bien descrita, te hace poner toda tu atención en los distintos personajes y la autora consigue describir perfectamente el ambiente, las distintas situaciones y amenizar la lectura.Recomendable sin ninguna duda, para mi merece un 10.|
El Principito (Infantil)|Cliente Amazon|1,0 de 5 estrellas|ENCUADERNACION PESIMA. SE SALTAN LAS PAGINAS.|Revisado en España el 18 de febrero de 2019|Encuadernación pésima, después de unos días leyendo, se saltan las páginas.|A 29 personas les ha parecido esto útil
El Principito (Infantil)|M.S.V|5,0 de 5 estrellas|La mejor edición que he visto de este libro|Revisado en España el 14 de abril de 2019|No digo nada del libro por que ya lo conocemos todos, pero la edición es muy buena, por el precio no se puede pedir mas|A 18 personas les ha parecido esto útil
El Principito (Infantil)|Ana Gallego|1,0 de 5 estrellas|Precioso, pero una decepción|Revisado en España el 6 de enero de 2019|Precioso libro, pero una gran decepción, después de empezar a leerlo mi hijo, he de decir que se lo trajeron por reyes, el libro está mal acabado y va perdiendo hojas. Hemos hecho un apaño para que pueda aprovecharlo pero ha sido toda una decepción en cuanto a calidad. He puesto alguna foto por poner un ejemplo, pero es un no parar, según sigue leyendo las hojas de caen 😔|A 12 personas les ha parecido esto útil
El Principito (Infantil)|Ivan Fernandez Zapico|5,0 de 5 estrellas|Bello y profundo|Revisado en España el 31 de agosto de 2018|Lo más difícil en esta vida , literatura incluida , es ser sencillo , despojarse de artificios y ornamentos y pintar sentimientos de una forma tan magistralmente “ infantil “ . Cualquiera que lo lea con un poco de sensibilidad le emocionara ...... ya sabéis las cosas importantes sólo se ven con el corazón .|A 12 personas les ha parecido esto útil
El Principito (Infantil)|Sara|5,0 de 5 estrellas|Precioso|Revisado en España el 14 de julio de 2017|Una preciosidad de libro, los pop ups son sorprendentes y funcionan a la perfección, solo hay un par que he visto menos chulos. Aprovecha y respeta muy bien los dibujos originales para crear ilusiones con dimensionalidad. Perfecto para los amantes del libro.|A 18 personas les ha parecido esto útil
El Principito (Infantil)|Jordi|4,0 de 5 estrellas|Muy bonito|Revisado en España el 25 de noviembre de 2018|Me habían comentado que El Principito es uno de los mejores libros para leer fuera cual fuera la edad. Por el precio que tiene lo compré para probar, y la verdad, me ha gustado mucho. Te enseña valores como la amistad y el amor contando una historia.El libro es pequeño, con tapa blanda y con los dibujos originales del autor, la única pega es que la traducción no es muy buena.|A 6 personas les ha parecido esto útil
El Principito (Infantil)|cantabriegu|5,0 de 5 estrellas|Regalo para mi hijo|Revisado en España el 18 de septiembre de 2017|Encontré en Internet esta preciosidad, una edición pop-up del Principito. No dudé ni un instante en regalársela a mis hijo y aunque no es para niños pequeños se que con los años disfrutaran de esta edición. Totalmente recomendable para los fans de este clásico inolvidable|A 11 personas les ha parecido esto útil
El Principito (Infantil)|Adriana y Jose Angel |5,0 de 5 estrellas|PRECIOSA EDICIÓN|Revisado en España el 22 de agosto de 2019|La versión Pop up de tapa dura fue nuestra elección. La calidad de los materiales, así como las ilustraciones originales llevadas al Pop up, sumada a la historia de "El Principito", hacen de este articulo una pequeña joya.Lo compramos para regalar y no fallamos. Padres y niños quedaron encantados. Disfrutan tanto con la más pequeña de 7 años, como con el mayor de 10, leyendo en familia cada noche un pedacito y "jugando" con los Pop up.Nosotros ya nos hicimos con uno también, porque nos enamoramos de esta edición y sin duda, volveremos a regalarlo si se presenta la ocasión. ¡¡MUY RECOMENDABLE!!El articulo llego en perfectas condiciones y en el plazo previsto.|A 3 personas les ha parecido esto útil
Harry Potter y la Piedra Filosofal: 1|mjruibal|5,0 de 5 estrellas|Fácil lectura para niños|Revisado en España el 29 de diciembre de 2018|Quería iniciar a mi hijo en la lectura, algo que no fuera comics o tebeos. Aprovechando que le encanta la saga Harry Potter me decidí por el primer título de esta serie de libros.Tengo que decir, que es de tapa blanda, y de fácil lectura, tiene un tamaño de letra que no cansa excesivamente, se nota que está orientado para lectores jóvenes.Es un libro con el cual te aseguras prácticamente el éxito para regalo, ya que hay muy poca gente que no haya sucumbido a la fiebre de la saga Potter.El precio es excepcional, muy asequible, vale que no es un libro de tapa dura y para colección, pero creo que no es ese su fin, sino que es el adentrarte en el placer de la lectura.Lo recomiendo sin duda, por precio, calidad, y por ser muy entretenido. Creo que seguiré muy pronto con el segundo título de esta gran aventura.|A 28 personas les ha parecido esto útil
